video_id,comment_id,parent_id,author_channel_id,author_display_name,text,like_count,reply_count,published_at,is_reply,niche
nH8NGiEytoQ,UgzpUDZShar9BjRM1ml4AaABAg,,UChkfYLcKtO59cHPJR5oyqxw,@Holisticxoxo,Imagine it gets delayed 💀,2,2,2026-03-16T05:47:38Z,False,gta6
ZLbC6n1F9Gw,UgzPE-7_vyOEv8nLT8d4AaABAg.9yMXnWmJYuh9yOhkfK6mB7,UgzPE-7_vyOEv8nLT8d4AaABAg,UCa1GOJb0Pb_jCO2JBEKpofg,@medoct,20 hours ago??,13,0,2023-12-16T19:05:46Z,True,gta6
_hI4BM2fhcI,UgyxHKcw6pmN5hCsDKh4AaABAg.ATJ7xP9ekH8ATJ9AjWHJcs,UgyxHKcw6pmN5hCsDKh4AaABAg,UCpT9MPqy3HjP_SGCfQ9Bv4A,@justindunnam7332,This guy gta's,37,0,2026-02-17T00:03:17Z,True,gta6
ofMmeKYPmjs,UgxTGLhbtryGIQILlPt4AaABAg.AVR1a_0817SAVR8g42eecg,UgxTGLhbtryGIQILlPt4AaABAg,UC7sEg9Mx7uLPxd9uMYffz8A,@FiregamerSeries,"Yeah, I’ve seen the Nate leak! If Sony announces something next week (Monday/Tuesday), then that'd be good!",0,0,2026-04-10T19:35:41Z,True,gta6
3ug95jkkRgE,UgyGFZRXs-mt9hasW8h4AaABAg,,UCxT-iR44IMT6rU7fyJLyc5w,@Johnnyonthenod,I’ll keep it 💯 got fooled til the very end. Was like wait who the hell is nick 😂,1,1,2026-04-15T21:55:48Z,False,gta6
ofMmeKYPmjs,UgzPdI8JRgQrWzYNTaB4AaABAg.AVRaO2ZkqMUAVSEbBQ-ENU,UgzPdI8JRgQrWzYNTaB4AaABAg,UC7sEg9Mx7uLPxd9uMYffz8A,@FiregamerSeries,"Fr it’s getting rough out here, prices just keep creeping up 😭",1,0,2026-04-11T05:46:41Z,True,gta6
Qq25sDUsLHg,UgwIzygMZO-cgigMkcR4AaABAg.9xvWHwYTJql9xvZUmiUoe4,UgwIzygMZO-cgigMkcR4AaABAg,UCZTybgjbBAxxxDr7yNX9sqQ,@SerranitALT,"@clevtrog Miami is a Latin American migrant hub, if we don't get at least 6 different Iberoamerica countries represented on NPCs at least i'm calling quits",7,0,2023-12-05T02:07:36Z,True,gta6
nH8NGiEytoQ,Ugwm7xkXxiyswWIG5Bx4AaABAg.AUORFvyN6uqAUQbPo3b32M,Ugwm7xkXxiyswWIG5Bx4AaABAg,UChUvNY_8CgJObQMnyqkuGzg,@willm678,@user-it9go8fj2u smartest YouTube shorts commenter,0,0,2026-03-16T18:04:50Z,True,gta6
vjhKzvhW-fc,UgxzqdIlwLpCj4Q1EZN4AaABAg.9y1ZJ7aOrw09y8k22G2xA8,UgxzqdIlwLpCj4Q1EZN4AaABAg,UCTXq5OZntIgYoNwbJeIRwVQ,@UnrelatedNonsense,Rockstar has never been known to falsely advertise their games. They have really high standards and would never show anything that wasn’t actually going to be in their games,40,0,2023-12-10T14:17:54Z,True,gta6
pDMOinz0wcA,UgxxyOA_C9VbjjaAOpd4AaABAg,,UCZ4zNiejG_hUxqaSr-bUHMg,@BSChergui,Good to see you back pal!,1,0,2025-10-09T03:00:49Z,False,gta6
1VhRLHMlJVI,Ugw1H8Br3CB3RJUJaCh4AaABAg,,UCpeK_hGVC22H9sQmIxayKFg,@TutanCarMoon,"I still think trailer 3 will come out before summer, i dont think releasing a trailer on youtube really  qualifies as theyr marketing",8,2,2026-02-03T22:22:52Z,False,gta6
_hI4BM2fhcI,Ugwdgq5AB97XY1X_z0t4AaABAg.ATXgvsaDvleAVEaU6iXDqZ,Ugwdgq5AB97XY1X_z0t4AaABAg,UC-FDYXLPT1XZd8cY1JAWUKQ,@zachplays36,@stalwartzero7001absolutely not 💀,0,0,2026-04-05T22:37:11Z,True,gta6
pDMOinz0wcA,UgwNmIthpp5Bkbj3Pah4AaABAg,,UCH_0s39OTOYVvLt4doODArw,@mrbobmanftheworld,Im glad that your back,2,0,2025-10-08T15:45:01Z,False,gta6
PpC2P2iXYwg,UgyE4RVmY3MsF272DkB4AaABAg.AWhkrDSAmPHAWhvantX-7V,UgyE4RVmY3MsF272DkB4AaABAg,UC-7dXmMDxBJwSuVKX4q8uGg,@siyahbeyaz7968,Bendede var. 180-210 arasında seyrediyor. Bakalım önümüzdeki yıllarda neler olucak.,0,0,2026-05-12T13:50:21Z,True,gta6
ZB9o4XnLbFc,UgxntA6QO9FNGYC2Wv94AaABAg.9xvgqaTyfVh9xwpZH2gYaV,UgxntA6QO9FNGYC2Wv94AaABAg,UCS3di4q2i-tJXUvmq70m_6A,@AVERAGEHUMAN22451,​@myk_3Dyou had us in the first half ngl,1,0,2023-12-05T13:56:00Z,True,gta6
pDMOinz0wcA,UgxpP1LK9oPC46sZeuF4AaABAg,,UCed4dg3YWo6izxyU26Z4LIw,@sqweeeble,Welcome back man! Missed your content!,3,0,2025-10-08T15:20:46Z,False,gta6
PpC2P2iXYwg,UgwI_8nB-yWMWtIU8014AaABAg,,UCT5RhhIflsmKIGaGIOFp5ww,@onuryurdakul534,Reklamın iyisi köötüsü olmaz 😂,0,0,2026-05-12T15:46:13Z,False,gta6
ofMmeKYPmjs,UgyRbPBGAjA4DRyJcoJ4AaABAg,,UCbbSHFkmmm5wocaUUzmt2LA,@SiGXMacro,I know we all want some thing with in these next two months but I’m thinking early or next August when we get more news on gta 6,0,2,2026-04-10T19:58:30Z,False,gta6
ZB9o4XnLbFc,UgwUW7mwzefN-LZl8Mp4AaABAg,,UCbKR6-5N_f8qILa3qwZ0r5A,@dheerajsnair7155,"Bro was scared November 2025, little did he know November 2026",1,0,2026-02-23T14:13:54Z,False,gta6
_hI4BM2fhcI,UgyhNm2GEB03DHtFgYJ4AaABAg,,UCeoWyI7WX5IGlG6Fs4W7pWg,@ronlamont.0082,I always knew they were goin to follow the rdr2 blueprint.,15,1,2026-02-20T15:58:54Z,False,gta6
Qq25sDUsLHg,Ugwfvw63BZym9WFIspR4AaABAg.9xvVSfiK1sm9xvX4ZQ-59l,Ugwfvw63BZym9WFIspR4AaABAg,UCy82e2bmzovP2AVjo5to1DA,@imsentinelprime9279,​@mattgowrie8580 I never played it. And I dont care to. Gta is overrated asf,6,0,2023-12-05T01:46:32Z,True,gta6
v7-HJlnijy4,Ugw3m-FeKAh4gbQ2r8F4AaABAg.AWftFAyc2b6AWg5PFaamKk,Ugw3m-FeKAh4gbQ2r8F4AaABAg,UCIR7DqYA6_hHqRTll9Yd_KA,@vvskev,I say like 10% buts that skewed across the next 7-8 Tuesdays. It can be anyone of them for no particular reason despite the earnings call & game informer logic,3,0,2026-05-11T20:46:16Z,True,gta6
Qq25sDUsLHg,UgwtPMfGoDqdsh64jhB4AaABAg.9xvyOCzUqCi9xwxBUH7u-R,UgwtPMfGoDqdsh64jhB4AaABAg,UCMrI2hDcRBIXo0GSQyIhFsQ,@Jakentosh,That would be really insane,2,0,2023-12-05T15:02:39Z,True,gta6
x_PjRBsJJ7o,Ugyl9kXorEM85Z2aiB94AaABAg,,UCB_umrtAx5fzBu212rQZRdw,@gf6512,Solid bench G,6,0,2025-12-25T22:40:20Z,False,gta6
fSDjxjSohRM,UgxkspM64ps4Xf-X3Tl4AaABAg.ATF_n6GSwPUATFg8fFU5Np,UgxkspM64ps4Xf-X3Tl4AaABAg,UCAXvBOa6vJIXQ5xc-w0_DUg,@studsujeet,Ok Bro Baaki Ke Parts Complete Karta hu!,2,0,2026-02-15T15:43:08Z,True,gta6
BL0UsyEQiUY,UgykSWMdb2De3eY_eXp4AaABAg.ANyP1Q-8g8kANzbpzyeGbn,UgykSWMdb2De3eY_eXp4AaABAg,UCJli-sP4YUMiRJYTRh16NYA,@Dottol-,"@SYXX-II RDR2 has proximity chat but as far as I know the volume doesn't change so if someone is 1 meter out of range and takes a step forward you can hear them just as loud, so it definitely could be improved further",7,0,2025-10-07T18:01:27Z,True,gta6
fSDjxjSohRM,UgxkrtUawHpOc6uv1Np4AaABAg.ATFjD6SWOq8ATFqb14iFZY,UgxkrtUawHpOc6uv1Np4AaABAg,UCAXvBOa6vJIXQ5xc-w0_DUg,@studsujeet,Trailer 3 Ke Baad Marketing Start Ho Jayega Bcs GTA 6 Scale Bhi Toh Consider Karna Padega Jo RDR 2 ke comparison me  Jyada Hai,2,0,2026-02-15T17:14:32Z,True,gta6
_hI4BM2fhcI,UgxmYG2Jc8BwDZqn0tZ4AaABAg.ATISdl-1lbmATNSGEL6HiZ,UgxmYG2Jc8BwDZqn0tZ4AaABAg,UCpxo3KoPefAQaXAgb5khspw,@louisianimal24,@Active236 lol it's different when it's two of the main characters (one being the literal protagonist) playing it champ 😂,0,0,2026-02-18T16:07:02Z,True,gta6
UHwzH8lbDkI,UgzfHMlLAePxHW-G3TN4AaABAg,,UC4urM-FbJdPCT3gMCcEYF7g,@knomies227,"Michael, it’s set in Vice City, like the original Vice City. It’s just set in the present day. Vice City is a spoof of Miami. The setting will be south Florida broadly",108,3,2025-05-06T23:26:34Z,False,gta6
x_PjRBsJJ7o,UgxHaU-8LG6hKO4ejDN4AaABAg,,UChehc2IfqE3TqxAYCdORHVw,@Al-Barzakh-b1x,0:20 bruh,3,0,2025-12-25T14:53:58Z,False,gta6
ofMmeKYPmjs,Ugy7TOxX2yL-8nILCnx4AaABAg,,UCQnoitT3atLAIVf9tXDOOUw,@spartan512gaming,Bro let’s hope Trailer Tree comes out soon trailer Tree gonna be fire 🔥 let’s pray the hype is real on that trailer Tree gonna,7,4,2026-04-10T18:32:40Z,False,gta6
ZB9o4XnLbFc,UgyrKCacPPcRrBBxugN4AaABAg,,UCrX6tHdZaJwWG1oUlcVB7gg,@Slimeheart05,"All I can say is, I can wait. The time I waited for Spider-man 2 didn't even feel that long IMO, so I can wait for a little longer.",16,0,2023-12-05T02:54:55Z,False,gta6
ofMmeKYPmjs,UgyTjfAGeITgq2uGgoN4AaABAg.AVS7LuBX1SaAVSE_xTrHUm,UgyTjfAGeITgq2uGgoN4AaABAg,UC7sEg9Mx7uLPxd9uMYffz8A,@FiregamerSeries,"Deluxe would definitely be $150, if not higher",0,0,2026-04-11T05:46:31Z,True,gta6
ipIXq9VlgFE,Ugy1m0e52G-uA-HRO4x4AaABAg,,UC7j5HHZeJoNEabmShPOh9bw,@cute-SlMP,"I or you might not live to see it, we might get hit in the head by a small meteorite in our sleep.",1,0,2026-04-07T01:44:10Z,False,gta6
UHwzH8lbDkI,Ugwl2OHoL6GMnEPV4Vd4AaABAg.AHnO4Fo-B1UAHnZKaAh1Xh,Ugwl2OHoL6GMnEPV4Vd4AaABAg,UCVvo0bMWPUotPRaizhyRoMw,@jacobmccoy6260,THATS WHAT IM SAYING,8,0,2025-05-06T22:31:33Z,True,gta6
v7-HJlnijy4,Ugzi5BoJXF6BHvm6l0F4AaABAg.AWgFrXTS5N0AWhXGKqt97R,Ugzi5BoJXF6BHvm6l0F4AaABAg,UCCpAbDp3pzKkGP5mRifyIog,@UnkilledKd,Can't deal with oppressor MK2 anymore?? 😢,0,0,2026-05-12T10:08:58Z,True,gta6
1VhRLHMlJVI,UgydQFnZ-sxyYDrpiGt4AaABAg,,UCYGkiT7YH_PIdWm_1h3pGUw,@spwinkulz,There better be GTA 7 uploads on GTA 6 launch or I’m unsubbing,3,8,2026-02-03T22:10:11Z,False,gta6
ZB9o4XnLbFc,UgyfW6udMKOUpLejvjh4AaABAg.9xve-uWNlzZ9xvfIJ-Tyyp,UgyfW6udMKOUpLejvjh4AaABAg,UCwJ8oLh0ki5KqUdCyfAnS_Q,@ArmietheAnt,WELCOME TO OUR CLUB WELCOME TO OUR CLUB,12,0,2023-12-05T03:07:04Z,True,gta6
3ug95jkkRgE,UgxroqPwxioDVHQ8yPN4AaABAg,,UCmhsj3VlN3b6wF52HwttN5A,@daftphil9706,I think setting GTA during an apocalypse will be awesome. Just what true fans have been waiting for.🎉,4,0,2025-12-30T10:08:08Z,False,gta6
UHwzH8lbDkI,UgwvIkHUW4sfUQ8nm3d4AaABAg.AHnbwQZJkBlAHnoXXQX3_7,UgwvIkHUW4sfUQ8nm3d4AaABAg,UCIw0Wusregb5TWADvVHJz4Q,@asix9009,My girl won't let me play it,14,0,2025-05-07T00:53:08Z,True,gta6
v7-HJlnijy4,UgxSwXoNrCUkKxK6dsN4AaABAg.AWhRnqehSswAWi39bBlqCK,UgxSwXoNrCUkKxK6dsN4AaABAg,UCAcM6tfbZCF3DiuAq-ri4LA,@KacperKacperkiewicz-k8r,Still aint here,0,0,2026-05-12T15:05:09Z,True,gta6
nH8NGiEytoQ,UgzPVgBMa3tuu2z9T8d4AaABAg.AUOQZi6d894AUOR-kVxTAL,UgzPVgBMa3tuu2z9T8d4AaABAg,UCCi0Ycwitinlp5OCzQdyiEg,@GeorgeLescayDontTalkStupid,@FiregamerSeries it was a good video and it was detailed good,0,0,2026-03-15T21:46:40Z,True,gta6
UHwzH8lbDkI,UgzfHMlLAePxHW-G3TN4AaABAg.AHnecSIaryLAHpbSKzmUAK,UgzfHMlLAePxHW-G3TN4AaABAg,UCL9J-elSRFOrLNdj85CHcWQ,@vincenzobonadonna4556,Miami Vice,0,0,2025-05-07T17:37:19Z,True,gta6
pDMOinz0wcA,Ugxut7yBkgu0b4B0qzV4AaABAg,,UCekFF7vwxQmBVcof_KU4hPQ,@JimClain,"Half of my heard was missing 
We can't have you gone bro we need you !!!
Much Love and Peace",0,0,2025-10-08T21:34:57Z,False,gta6
oP-X1qOpekM,UgzJLdyCOQbBE6AjPD94AaABAg,,UC6uybDL22YM85w5iR04OeyA,@ocarrasco25,"Gente, não vai ter nada hoje kkk",0,0,2026-05-12T12:51:03Z,False,gta6
x_PjRBsJJ7o,UgydWG0CbueH5WkmWh94AaABAg.AR9mxqr9weLARA9knV6lHg,UgydWG0CbueH5WkmWh94AaABAg,UC6tT7q6lH56ASBnkq67uWGA,@BRICKORTIZ,Dude I went straight to rockstar😭,0,0,2025-12-25T19:12:24Z,True,gta6
3ug95jkkRgE,UgwnZgDls5TsQbh9YJl4AaABAg,,UCblziuQf-uM5nvED0CvFUzA,@Whatzit2ya29,I thought this was old Detroit from RoboCop.,1,1,2026-02-17T22:01:32Z,False,gta6
g73QZa7Fjl8,Ugzyngfejr1M7ra82VJ4AaABAg,,UCIUAsIksq4vZXusHn7mXBlQ,@onlyfranx996,3:03 same here watched it again after a crazy day😂,3,0,2025-05-06T20:13:52Z,False,gta6
ZLbC6n1F9Gw,Ugz9xD_KhPTN-b4XLYx4AaABAg.9yOodimrI9f9yOv47lWPk1,Ugz9xD_KhPTN-b4XLYx4AaABAg,UC2s5mq0H_9CVa1g53v9I3uQ,@yourlocalchloesimp,"When I heard matpat say witness protection in the video, my mind immediately thought of our fellow black tank wearing Australian man.",210,0,2023-12-16T21:02:09Z,True,gta6
vjhKzvhW-fc,UgytIc5eVqa295viovt4AaABAg.9xxFYzeqySA9xxJy-j_8Io,UgytIc5eVqa295viovt4AaABAg,UCbqVTRmVd75bZAsL9eT0NUw,@gregofcanada4494,The hype was MASSIVE!,72,0,2023-12-05T18:30:23Z,True,gta6
Qq25sDUsLHg,UgzVaPDGoBonvD4sgrF4AaABAg.9xvV1-zRDG39xvVOWM3H8j,UgzVaPDGoBonvD4sgrF4AaABAg,UC3hIehaptTU60wAtfoquKqQ,@BannedFromYoutubeComments,​@Cyb3rpunk117🤝,18,0,2023-12-05T01:31:47Z,True,gta6
nH8NGiEytoQ,UgxgdKaOk4kMEbUI5k54AaABAg.AUOT5b6pklBAUOTl2jGkCm,UgxgdKaOk4kMEbUI5k54AaABAg,UC7sEg9Mx7uLPxd9uMYffz8A,@FiregamerSeries,"Yeah, we're still a few months away. But trust me, we have hold on a little longer as it's totally worth the wait!

Besides, we'll hear more from rockstar soon that would keep up hyped!",0,0,2026-03-15T22:10:45Z,True,gta6
vjhKzvhW-fc,Ugy3TP3caSnDwXwQuV94AaABAg.9xzZQUUUb6q9y0ksh8IMgD,Ugy3TP3caSnDwXwQuV94AaABAg,UCRsky4OmUwjnKEaf-piE5VA,@Jo-Wilbe-Dina,"​@BaldNlgga635 I literally just said that I love how Iconic Michael's line is, but I also think Niko's lines meant so much more. Why is it that people like you thinks someone giving GTA IV some appreciation, automatically means they're hating on GTA V because it happens to be your favorite game you can't handle not being praised. If you got a problem about GTA fans loving GTA IV more than V, then just spit it out and let us conversate to understand what GTA V fans got a problem with GTA IV fans. I don't hate GTA V, in fact I think it deserves that love and popularity it gets, but I also think GTA IV deserves the same kind of recognition because it is just as great as GTA V, but if anything, I have my opinions and I still consider GTA IV to be my favorite, but I don't deny that IV has it's flaws, and so does V. I can determine what both games are good at and where they both fail at. I'm not biased, but I don't deny what is true and spit it out if it is a fact, but I also spit out some opinions. And if you're so fucking hurt about my opinion, you best reconsider your reactions otherwise you'll end up making a fool out of yourself. If you love GTA V so much, got make a comment of your own expressing what you think. That's what comment sections are for. 

I don't care if this is too long didn't read for you, you can always be weak at reading and get overwhelmed at long detailed and carefully well thought out comments, and I won't blame you for it. If anything, I'd be much happier to know you chose to be ignorant.",78,0,2023-12-07T11:51:18Z,True,gta6
3ug95jkkRgE,UgxBta54vp7BcS1e6Wx4AaABAg.A8h1phyrNZsAL_cxhE8Gwz,UgxBta54vp7BcS1e6Wx4AaABAg,UCRDvMJfjAQGjjI7Y3nk6w0g,@LuckyMakhubo-c6s,Is GTA or what,0,0,2025-08-08T22:48:12Z,True,gta6
oP-X1qOpekM,UgyIq5nO9QoVWKC0vcJ4AaABAg,,UCQ-aJowAF9uUsz-BwmLAg6A,@gameplayraru1481,Churrasco na casa do ze hoje apos trailer 3?,0,0,2026-05-12T12:48:37Z,False,gta6
ZB9o4XnLbFc,Ugy5Ey8CaQ2RQnv-OQV4AaABAg.9xwcpL4xs8S9xwd-2vfGkY,Ugy5Ey8CaQ2RQnv-OQV4AaABAg,UCeW0dgZtME5-FpSyaaTq43A,@Jasontodd_edits,I know right?😂,8,0,2023-12-05T12:06:12Z,True,gta6
ipIXq9VlgFE,UgwwospODGufov7zTth4AaABAg.AVGSedIfxLiAVGVhVO_MLy,UgwwospODGufov7zTth4AaABAg,UC0rnMQzsDX13chri7AepLLg,@pantera4ever,God I hope you're right 🙏🏻🙌🏻,12,0,2026-04-06T16:25:12Z,True,gta6
UHwzH8lbDkI,Ugzu86_1X1dP45SCgt14AaABAg.AHnf4-VGWfKAHpI_750vCX,Ugzu86_1X1dP45SCgt14AaABAg,UCpInI5X0ynKD2OxC9CoX01g,@cargopilotguy305,@vevasika you’re wrong. If you were right we’d have hundreds of mass shooters per year,0,0,2025-05-07T14:43:36Z,True,gta6
3ug95jkkRgE,UgxCX0rxJi3UAR06m9Z4AaABAg.AD9SiKMqXYfAI9TjVl2-b1,UgxCX0rxJi3UAR06m9Z4AaABAg,UCADfDDaGaYh4avqMsHHY6oQ,@loveking835,People are not going to be thinking about games then people are going to stop caring about games,0,0,2025-05-15T20:05:12Z,True,gta6
pDMOinz0wcA,UgxwX1Bf6f9XlcUfHqZ4AaABAg,,UCY024UucUh9npCniXqFwlQw,@BmamabaKlips,"Missed your content, glad you back and hope your doing well",0,0,2025-10-11T05:51:02Z,False,gta6
g73QZa7Fjl8,Ugz2UNfxLHUJ8R9kABt4AaABAg.AHmw1-SOmQ_AHmye_MJzWS,Ugz2UNfxLHUJ8R9kABt4AaABAg,UCoYKO-FVNB4c1wzBWz-XFOg,@Collector123k,"🤣 True true , noticed it",10,0,2025-05-06T17:02:22Z,True,gta6
BL0UsyEQiUY,UgwnIQMhakowGd3LAu54AaABAg.AO-B_OgQKpIAO6VgwAGLU-,UgwnIQMhakowGd3LAu54AaABAg,UCf0XorL1_lj1TCNSna_r7AA,@n00b1x,"Yea! Or also random events unlocking crew members, like in story mode aswell.",11,0,2025-10-10T19:32:58Z,True,gta6
PpC2P2iXYwg,UgwNUH_fwZKUPu_z6VR4AaABAg,,UCKUD81ZMVaR55YawSQz_8nA,@SnqcE,hayatımda ilk defa bir oyuna ön sipariş yaptım olan olaya bak ya bari preload gelse de şu steame oyunu yüklesek 155gb boru değil 1 haftaya anca yüklenir,0,0,2026-05-12T15:34:17Z,False,gta6
3ug95jkkRgE,UgyGFZRXs-mt9hasW8h4AaABAg.AVdGgiM4EroAVdu91DdWGU,UgyGFZRXs-mt9hasW8h4AaABAg,UCbmMXRpsJk9CRq5FBwVRy8A,@CapixGamingoff,😂,0,0,2026-04-16T03:49:21Z,True,gta6
oP-X1qOpekM,UgzvwBgQ-v9gcTtJ_5R4AaABAg,,UCJhYwo6ewrtX2Q9nxs88CJQ,@rodrigoismael446,Tô na espera falta 13 minutos,0,0,2026-05-12T14:47:20Z,False,gta6
oP-X1qOpekM,UgypNbO9WAroSsuZ1CB4AaABAg,,UC1t6PkvEDgqqV3artFIBtQw,@Ariel.brazilrj,Então hj vai ter trailer 3,0,0,2026-05-12T12:34:50Z,False,gta6
1VhRLHMlJVI,UgxTutLqFq8XSeLBpih4AaABAg,,UC1Pjxm6OjXEDvEw9cGrM1pQ,@MartinAranda782,The endgame is near my home is away in 9 months for leonida TO CONQUER IT MY BUSINESS,0,0,2026-02-03T23:00:29Z,False,gta6
ZB9o4XnLbFc,UgyfW6udMKOUpLejvjh4AaABAg.9xve-uWNlzZ9xvlBlJuvve,UgyfW6udMKOUpLejvjh4AaABAg,UCg3QKvfdtvKInV9-cy9Ogrw,@ved95,I'll prob get around to it before 6 releases@MuhammadKeita94,0,0,2023-12-05T03:58:36Z,True,gta6
fSDjxjSohRM,UgxRFwbbhlSarODUNel4AaABAg,,UCk1bkv8slId1VdWNc4GmwGg,@swastikMishra-f7e,Bhai bhai wolverine ki launch date agyi🎉,1,1,2026-02-25T03:41:12Z,False,gta6
UHwzH8lbDkI,UgwnbnzHb_243wI4Vr94AaABAg.AHnOCUinJvJAHnZcAzDkMV,UgwnbnzHb_243wI4Vr94AaABAg,UCMDYohuOPsQdtrSgu1NQOQg,@springwoodslasher79,The story in 5 kinda sucked,9,0,2025-05-06T22:34:05Z,True,gta6
ipIXq9VlgFE,Ugy9Son4dXLwlC5U-NF4AaABAg,,UCNE89QkVb1Dy9FxjZQjs-ug,@swellerace,Oh it will and your gonna buy with microtransactions while online!,1,0,2026-04-19T18:54:49Z,False,gta6
1VhRLHMlJVI,UgwSSPOHqBtt3rDHURF4AaABAg,,UCsrtjDrqdTL6wDy34rvEmZw,@zach6777,y'all can't say nothing about me giving him money by commenting on his video I'm not the one that's always hating,2,0,2026-02-03T22:11:43Z,False,gta6
Qq25sDUsLHg,Ugxwfm1EwU4jNfqJFCZ4AaABAg.9xvxiiu-RQy9y-4hyo2iNs,Ugxwfm1EwU4jNfqJFCZ4AaABAg,UC15GTWksyFKZvaeUbLoAOtg,@lelouchvibritannia4028,​@CaiusTheSkoomaFiendWhat do you mean? Who's Take-Two?,0,0,2023-12-06T20:14:51Z,True,gta6
Qq25sDUsLHg,UgyrDfSmcYtSUK9z5yZ4AaABAg.9xvVI-r0VKy9xvWw-YgOzz,UgyrDfSmcYtSUK9z5yZ4AaABAg,UCufC2gxIk33vwdK_aHa4K7w,@Naldo-01,"i think i speak for all of us when i say: cancel gta 6. Give us what the community really wants, gta 5 mobile",56,0,2023-12-05T01:45:14Z,True,gta6
UHwzH8lbDkI,UgyEviPPOOjpzeYhDSF4AaABAg.AHnNG_4fRqBAHncuV4oG8A,UgyEviPPOOjpzeYhDSF4AaABAg,UC2D0vGJ_qOqk0hzNwUTODJQ,@nightly3225,I don’t know why people are saying it’s not the entire state of Leonida? So far all the leaks and messaging from rockstar has been consistent with the idea it is the entire state of Leonida. While it hasn’t been directly confirmed so it could just be vice city so far the majority of evidence points to it being the entire state.,1,0,2025-05-06T23:11:33Z,True,gta6
BL0UsyEQiUY,UgyG35oAUHoS_ORRlwJ4AaABAg.ANyJduqxxJ6ANzbf_SegFI,UgyG35oAUHoS_ORRlwJ4AaABAg,UCyGp25vKT2qVvSB4vSZGkwQ,@cak316,2 million $ to buy them lol,3,0,2025-10-07T18:00:01Z,True,gta6
Qq25sDUsLHg,UgzKRP6g5yPYioUGaix4AaABAg.9xvVEsYha-A9xvVp_2avdc,UgzKRP6g5yPYioUGaix4AaABAg,UCpcDCW3RApg-sQyZ-amfBxw,@lemonke5341,Deathrate gonna sky rocket preventing ppl from playing gta 6 stay safe,4,0,2023-12-05T01:35:37Z,True,gta6
1VhRLHMlJVI,UgzoE9Lp4vrbhU_KTYp4AaABAg,,UCTdrF3mXX0mQY4lpK3nkMhg,@EddieLawrence-o6j,GTA 6 will be delayed to 2027,0,1,2026-02-03T23:42:56Z,False,gta6
ZB9o4XnLbFc,UgwfkBzEpHl9N42Y5Yh4AaABAg.9xveFY34lo89xx3S4-kY3u,UgwfkBzEpHl9N42Y5Yh4AaABAg,UC3Nx5jiZ2FinbXuINKHkOCQ,@Jarjar2270,Despicable_Gamer 😐,41,0,2023-12-05T16:06:05Z,True,gta6
ZLbC6n1F9Gw,UgwYMMfD-ZVl9Nar7dl4AaABAg.9yOpqfvpVL69yOrMhkDrzl,UgwYMMfD-ZVl9Nar7dl4AaABAg,UCCegDkkMUwnGrgy0VUGKhnQ,@MrSinjoy,*WITNESS PROTECTION FOR WHAT?!*,1013,0,2023-12-16T20:29:45Z,True,gta6
ipIXq9VlgFE,Ugz-lOWqpO0TRpwfBmV4AaABAg.AWHmmJq8aV9AWLjJf2l1wX,Ugz-lOWqpO0TRpwfBmV4AaABAg,UCfM71Diam89yKVEfupvju5g,@HKIHNDKNSI,they should make it like the dead rising pictures,0,0,2026-05-03T13:40:29Z,True,gta6
BL0UsyEQiUY,UgyNjECVzTzPd0CV3Ul4AaABAg,,UC_c6EyAukMb57CGXNCTCmpw,@CeanMurq,Wait.....no one said better traffic? Better wheel customization? Better player movement mechanics? We must be playing 2 different games.,127,9,2025-10-07T22:49:58Z,False,gta6
ZB9o4XnLbFc,Ugw2rTPPnR4UvdLxXD94AaABAg,,UCkd65htEQezPhPt1H-WGHiQ,@thegamingalien5476,I’m down to see a GTA 5 playthrough from you,101,2,2023-12-05T04:27:16Z,False,gta6
nH8NGiEytoQ,UgzK-B82pw2ftipv-gF4AaABAg,,UCWXReX1EaJ4_VPIHaJ0C_HA,@EvilPimp6,"If GTA 6 really drop on November 19, i will break my previous record for times gooned in 1 day on the same day as release",0,1,2026-03-16T18:05:10Z,False,gta6
oP-X1qOpekM,UgzZltdavX2563mifgB4AaABAg,,UC4nlOlSjtOsqpnmPe2iDjmw,@GHOST-e5y,Tomara que venha hoje mesmo,0,0,2026-05-12T12:24:04Z,False,gta6
vjhKzvhW-fc,UgytIc5eVqa295viovt4AaABAg.9xxFYzeqySA9xxKAwM3Lyh,UgytIc5eVqa295viovt4AaABAg,UCF_Y4CSceA-GP4W5QRWfC-g,@Weak_shadow,"it was just a huge technological leap, and there was only a 4 year gap between these games. Unfortunately, we will no longer see such progress in the gaming industry",193,0,2023-12-05T18:32:18Z,True,gta6
fSDjxjSohRM,Ugx1hF3kzjf7pNJ6NjF4AaABAg,,UCEDXTJtNivCteewrQpGKA4A,@HUNAIN991,Hn bhi Kya Hal chal,1,2,2026-02-16T02:32:43Z,False,gta6
v7-HJlnijy4,Ugy5Rk2-14g9KA0cZyx4AaABAg,,UCrMMKdnuYMsNzC17BGxTniQ,@DanniDeee,"3:51 i noticed how the colours weren't just blue
 It was PINK AND BLUE, vice city colours",1,0,2026-05-11T20:15:29Z,False,gta6
oP-X1qOpekM,UgyC2b1xq33HJzlv-Fx4AaABAg,,UCYMA7QUAsaXIH6rXe23jjmA,@h2zo774,Trailer 3 com o adiamento pra 2028🔥🔥,4,0,2026-05-12T13:43:26Z,False,gta6
